year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,5,19,554,600,-6,653,712,-19,EV,5747,N834AS,LGA,IAD,41,229,6,0,2013-05-19T10:00:00Z
2013,2,4,1817,1825,-8,1943,2008,-25,EV,5073,N600QX,LGA,MSN,120,812,18,25,2013-02-04T23:00:00Z
2013,3,8,1652,1415,157,1846,1631,135,DL,935,N353NB,EWR,ATL,98,746,14,15,2013-03-08T19:00:00Z
2013,11,8,1244,1250,-6,1604,1604,0,DL,1375,N396DA,JFK,SLC,294,1990,12,50,2013-11-08T17:00:00Z
2013,8,12,1240,1240,0,1528,1545,-17,WN,42,N255WN,LGA,HOU,194,1428,12,40,2013-08-12T16:00:00Z
2013,7,3,859,900,-1,1121,1126,-5,EV,5109,N716EV,LGA,CHS,96,641,9,0,2013-07-03T13:00:00Z
2013,6,20,1957,1959,-2,2122,2140,-18,DL,975,N906DL,LGA,PIT,53,335,19,59,2013-06-20T23:00:00Z
2013,12,18,1202,1147,15,1508,1457,11,B6,323,N639JB,JFK,LAX,347,2475,11,47,2013-12-18T16:00:00Z
2013,10,7,1607,1505,62,2017,1810,127,AA,1155,N3KMAA,LGA,DFW,196,1389,15,5,2013-10-07T19:00:00Z
2013,9,7,742,746,-4,927,943,-16,B6,1273,N198JB,JFK,CHS,88,636,7,46,2013-09-07T11:00:00Z
2013,10,7,1458,1459,-1,1748,1756,-8,DL,500,N398DA,JFK,LAS,293,2248,14,59,2013-10-07T18:00:00Z
2013,7,26,1917,1835,42,2108,2010,58,MQ,3674,N523MQ,LGA,CLE,61,419,18,35,2013-07-26T22:00:00Z
2013,8,23,739,745,-6,955,959,-4,DL,807,N335NB,EWR,ATL,107,746,7,45,2013-08-23T11:00:00Z
2013,9,11,2049,2054,-5,2348,2358,-10,B6,1295,N779JB,JFK,AUS,176,1521,20,54,2013-09-12T00:00:00Z
2013,5,29,1423,1429,-6,1554,1619,-25,DL,1170,N705TW,JFK,PIT,62,340,14,29,2013-05-29T18:00:00Z
2013,11,25,2153,2159,-6,2252,2307,-15,9E,3525,N924XJ,LGA,SYR,37,198,21,59,2013-11-26T02:00:00Z
2013,5,29,1620,1622,-2,1729,1735,-6,EV,4299,N10575,EWR,DCA,40,199,16,22,2013-05-29T20:00:00Z
2013,11,20,1428,1429,-1,1750,1727,23,DL,1902,N301NB,LGA,PBI,153,1035,14,29,2013-11-20T19:00:00Z
2013,3,13,1934,1935,-1,2236,2235,1,DL,1485,N932DL,LGA,MCO,151,950,19,35,2013-03-13T23:00:00Z
2013,11,7,811,745,26,924,859,25,EV,5795,N23139,EWR,BTV,43,266,7,45,2013-11-07T12:00:00Z
2013,7,6,959,1001,-2,1217,1255,-38,UA,222,N467UA,EWR,LAX,299,2454,10,1,2013-07-06T14:00:00Z
2013,11,8,1041,1046,-5,1220,1227,-7,EV,4548,N16147,EWR,RDU,71,416,10,46,2013-11-08T15:00:00Z
2013,8,21,1137,1148,-11,1228,1249,-21,EV,4583,N14177,EWR,BDL,28,116,11,48,2013-08-21T15:00:00Z
2013,5,12,2354,2359,-5,346,350,-4,B6,739,N779JB,JFK,PSE,202,1617,23,59,2013-05-13T03:00:00Z
2013,11,11,842,850,-8,1027,1045,-18,MQ,3407,N525MQ,LGA,CMH,75,479,8,50,2013-11-11T13:00:00Z
2013,9,12,1325,1330,-5,1732,1632,60,B6,431,N529JB,LGA,SRQ,143,1047,13,30,2013-09-12T17:00:00Z
2013,2,12,1233,1235,-2,1533,1535,-2,UA,1186,N76288,EWR,MIA,165,1085,12,35,2013-02-12T17:00:00Z
2013,1,24,1918,1920,-2,2246,2246,0,DL,83,N374DA,JFK,FLL,138,1069,19,20,2013-01-25T00:00:00Z
2013,2,13,1554,1605,-11,1739,1754,-15,9E,3459,N927XJ,JFK,BNA,125,765,16,5,2013-02-13T21:00:00Z
2013,9,21,657,705,-8,934,1018,-44,DL,2003,N965DL,LGA,MIA,132,1096,7,5,2013-09-21T11:00:00Z
2013,8,28,2334,2113,141,59,2307,112,EV,4700,N15555,EWR,CLT,71,529,21,13,2013-08-29T01:00:00Z
2013,2,9,1529,1517,12,1801,1815,-14,B6,537,N708JB,EWR,TPA,135,997,15,17,2013-02-09T20:00:00Z
2013,3,31,1545,1456,49,1818,1712,66,EV,4181,N12122,EWR,MCI,176,1092,14,56,2013-03-31T18:00:00Z
2013,4,19,1752,1645,67,2033,1902,91,9E,3383,N904XJ,JFK,CVG,102,589,16,45,2013-04-19T20:00:00Z
2013,5,29,1953,1955,-2,2109,2108,1,EV,4312,N15572,EWR,DCA,54,199,19,55,2013-05-29T23:00:00Z
2013,8,16,1212,1219,-7,1353,1422,-29,EV,5810,N13964,EWR,DTW,80,488,12,19,2013-08-16T16:00:00Z
2013,2,7,2003,2000,3,2119,2114,5,US,2142,N954UW,LGA,BOS,35,184,20,0,2013-02-08T01:00:00Z
2013,4,8,1132,1135,-3,1250,1255,-5,MQ,4661,N512MQ,LGA,BNA,109,764,11,35,2013-04-08T15:00:00Z
2013,7,20,456,500,-4,630,640,-10,US,1431,N564UW,EWR,CLT,76,529,5,0,2013-07-20T09:00:00Z
2013,10,17,906,845,21,1017,958,19,9E,3841,N840AY,JFK,PHL,30,94,8,45,2013-10-17T12:00:00Z
2013,6,24,655,700,-5,753,811,-18,EV,5819,N13978,EWR,MHT,37,209,7,0,2013-06-24T11:00:00Z
2013,9,4,1948,2000,-12,2133,2202,-29,EV,4543,N14203,EWR,DSM,137,1017,20,0,2013-09-05T00:00:00Z
2013,8,23,654,700,-6,851,857,-6,EV,4166,N13994,EWR,GSP,86,594,7,0,2013-08-23T11:00:00Z
2013,4,9,2132,2150,-18,15,40,-25,B6,515,N190JB,EWR,FLL,141,1065,21,50,2013-04-10T01:00:00Z
2013,6,21,719,720,-1,956,953,3,UA,430,N523UA,LGA,IAH,186,1416,7,20,2013-06-21T11:00:00Z
2013,6,10,1338,1340,-2,1440,1510,-30,WN,427,N964WN,LGA,MDW,104,725,13,40,2013-06-10T17:00:00Z
2013,7,25,2021,2025,-4,2258,2321,-23,B6,1295,N635JB,JFK,AUS,199,1521,20,25,2013-07-26T00:00:00Z
2013,9,11,1402,1350,12,1657,1643,14,B6,1783,N534JB,JFK,MCO,133,944,13,50,2013-09-11T17:00:00Z
2013,9,15,925,925,0,1034,1033,1,B6,1634,N249JB,JFK,BTV,46,266,9,25,2013-09-15T13:00:00Z
2013,4,26,624,630,-6,808,805,3,AA,303,N4XDAA,LGA,ORD,120,733,6,30,2013-04-26T10:00:00Z
2013,7,6,1745,1655,50,2015,2005,10,VX,413,N626VA,JFK,LAX,313,2475,16,55,2013-07-06T20:00:00Z
2013,3,1,957,1000,-3,1229,1239,-10,DL,1847,N692DL,LGA,ATL,115,762,10,0,2013-03-01T15:00:00Z
2013,7,4,1702,1709,-7,1950,1954,-4,B6,327,N637JB,EWR,MCO,134,937,17,9,2013-07-04T21:00:00Z
2013,10,29,555,600,-5,755,751,4,DL,731,N323US,LGA,DTW,94,502,6,0,2013-10-29T10:00:00Z
2013,4,7,1924,1930,-6,2137,2138,-1,EV,4543,N15572,EWR,DSM,159,1017,19,30,2013-04-07T23:00:00Z
2013,2,15,824,830,-6,1035,1040,-5,EV,4357,N11536,EWR,CVG,108,569,8,30,2013-02-15T13:00:00Z
2013,3,8,905,900,5,1122,1116,6,DL,181,N391DA,LGA,DTW,79,502,9,0,2013-03-08T14:00:00Z
2013,8,11,1551,1555,-4,1839,1846,-7,UA,1087,N37471,EWR,MCO,142,937,15,55,2013-08-11T19:00:00Z
2013,8,26,1446,1440,6,1645,1643,2,DL,1231,N325NB,LGA,DTW,81,502,14,40,2013-08-26T18:00:00Z
2013,4,17,1502,1500,2,1744,1800,-16,AA,883,N565AA,EWR,DFW,196,1372,15,0,2013-04-17T19:00:00Z
2013,12,2,819,830,-11,932,1001,-29,9E,3579,N8783E,LGA,IAD,47,229,8,30,2013-12-02T13:00:00Z
2013,2,27,2144,1929,135,46,2246,120,DL,1133,N349NB,LGA,RSW,161,1080,19,29,2013-02-28T00:00:00Z
2013,2,2,1722,1725,-3,2029,2040,-11,AA,145,N3BDAA,JFK,SAN,347,2446,17,25,2013-02-02T22:00:00Z
2013,3,17,734,736,-2,1130,1115,15,B6,643,N821JB,JFK,SFO,388,2586,7,36,2013-03-17T11:00:00Z
2013,8,4,619,620,-1,815,817,-2,EV,4963,N758EV,EWR,MSP,149,1008,6,20,2013-08-04T10:00:00Z
2013,1,10,1934,1935,-1,2223,2233,-10,UA,1416,N12238,EWR,IAH,202,1400,19,35,2013-01-11T00:00:00Z
2013,3,11,1858,1901,-3,2211,2206,5,UA,1637,N17245,EWR,TPA,163,997,19,1,2013-03-11T23:00:00Z
2013,2,23,1136,1125,11,1317,1305,12,AA,327,N3GNAA,LGA,ORD,122,733,11,25,2013-02-23T16:00:00Z
2013,1,9,612,615,-3,838,842,-4,DL,575,N339NB,EWR,ATL,122,746,6,15,2013-01-09T11:00:00Z
2013,6,4,1648,1545,63,1949,1910,39,AA,133,N319AA,JFK,LAX,327,2475,15,45,2013-06-04T19:00:00Z
2013,10,21,928,935,-7,1217,1230,-13,B6,223,N524JB,JFK,LAX,332,2475,9,35,2013-10-21T13:00:00Z
2013,12,17,1302,955,187,1627,1230,237,MQ,3644,N531MQ,LGA,ATL,117,762,9,55,2013-12-17T14:00:00Z
2013,3,7,602,610,-8,851,915,-24,AA,1837,N3DMAA,LGA,MIA,145,1096,6,10,2013-03-07T11:00:00Z
2013,8,15,936,940,-4,1144,1212,-28,9E,4065,N8758D,LGA,SDF,101,659,9,40,2013-08-15T13:00:00Z
2013,5,10,1721,1720,1,2018,2020,-2,UA,1712,N79402,EWR,IAH,196,1400,17,20,2013-05-10T21:00:00Z
2013,10,24,1520,1525,-5,1715,1726,-11,EV,4576,N12552,EWR,GRR,91,605,15,25,2013-10-24T19:00:00Z
2013,4,24,1206,1210,-4,1326,1325,1,WN,149,N269WN,EWR,MDW,113,711,12,10,2013-04-24T16:00:00Z
2013,5,21,658,700,-2,940,1015,-35,DL,1415,N399DA,JFK,SLC,259,1990,7,0,2013-05-21T11:00:00Z
2013,5,12,2316,2010,186,116,2222,174,EV,4329,N12552,EWR,IND,103,645,20,10,2013-05-13T00:00:00Z
2013,9,16,1958,2000,-2,2216,2211,5,EV,4361,N13975,EWR,TYS,97,631,20,0,2013-09-17T00:00:00Z
2013,7,9,1124,1130,-6,1323,1327,-4,US,1085,N171US,LGA,CLT,75,544,11,30,2013-07-09T15:00:00Z
2013,6,29,1605,1530,35,1908,1850,18,DL,95,N198DN,JFK,LAX,325,2475,15,30,2013-06-29T19:00:00Z
2013,12,3,1353,1400,-7,1508,1515,-7,US,2183,N764US,LGA,DCA,39,214,14,0,2013-12-03T19:00:00Z
2013,3,27,1935,1930,5,2142,2146,-4,9E,3798,N8940E,JFK,CLT,85,541,19,30,2013-03-27T23:00:00Z
2013,5,20,708,700,8,830,805,25,US,2116,N961UW,LGA,BOS,47,184,7,0,2013-05-20T11:00:00Z
2013,10,27,719,723,-4,1033,1025,8,UA,497,N504UA,EWR,SFO,345,2565,7,23,2013-10-27T11:00:00Z
2013,12,30,2045,2030,15,2353,2348,5,UA,653,N579UA,EWR,LAX,332,2454,20,30,2013-12-31T01:00:00Z
2013,7,22,731,705,26,854,820,34,EV,4522,N17138,EWR,BNA,119,748,7,5,2013-07-22T11:00:00Z
2013,6,27,1742,1716,26,1916,1848,28,B6,408,N249JB,JFK,PWM,50,273,17,16,2013-06-27T21:00:00Z
2013,11,12,1800,1759,1,2125,2053,32,B6,299,N568JB,LGA,MCO,154,950,17,59,2013-11-12T22:00:00Z
2013,7,9,1541,1545,-4,1913,1900,13,AA,133,N327AA,JFK,LAX,317,2475,15,45,2013-07-09T19:00:00Z
2013,5,28,1454,1415,39,1610,1535,35,EV,5712,N820AS,JFK,IAD,44,228,14,15,2013-05-28T18:00:00Z
2013,8,5,1825,1830,-5,2149,2145,4,AA,119,N3HMAA,EWR,LAX,327,2454,18,30,2013-08-05T22:00:00Z
2013,2,8,1048,1006,42,1158,1121,37,EV,5711,N833AS,JFK,IAD,49,228,10,6,2013-02-08T15:00:00Z
2013,10,30,844,850,-6,1028,1045,-17,MQ,3407,N514MQ,LGA,CMH,74,479,8,50,2013-10-30T12:00:00Z
2013,6,29,15,2101,194,349,100,169,B6,1103,N554JB,JFK,SJU,194,1598,21,1,2013-06-30T01:00:00Z
2013,11,21,2227,2129,58,54,10,44,B6,527,N529JB,EWR,MCO,128,937,21,29,2013-11-22T02:00:00Z
2013,11,24,1853,1830,23,2101,2047,14,DL,415,N909DL,JFK,DTW,93,509,18,30,2013-11-24T23:00:00Z
2013,6,30,NA,1455,NA,NA,1722,NA,EV,4377,N12552,EWR,JAX,NA,820,14,55,2013-06-30T18:00:00Z
2013,7,3,2316,2129,107,28,2303,85,EV,4240,N13994,EWR,BUF,47,282,21,29,2013-07-04T01:00:00Z
2013,8,5,2106,2030,36,2209,2206,3,9E,3395,N600LR,JFK,DCA,40,213,20,30,2013-08-06T00:00:00Z
2013,7,10,40,1909,331,301,2200,301,UA,1259,N76516,LGA,IAH,185,1416,19,9,2013-07-10T23:00:00Z
2013,10,9,2155,2123,32,2327,2321,6,EV,4247,N16999,EWR,DTW,74,488,21,23,2013-10-10T01:00:00Z
2013,5,19,1239,1240,-1,1338,1415,-37,WN,163,N434WN,LGA,MKE,108,738,12,40,2013-05-19T16:00:00Z
2013,12,15,NA,841,NA,NA,1003,NA,EV,3815,N13989,EWR,ROC,NA,246,8,41,2013-12-15T13:00:00Z
2013,9,11,1710,1700,10,1946,1921,25,DL,2042,N369NB,EWR,ATL,115,746,17,0,2013-09-11T21:00:00Z
2013,1,9,900,905,-5,1001,1023,-22,B6,56,N249JB,JFK,BTV,44,266,9,5,2013-01-09T14:00:00Z
2013,6,8,1602,1515,47,1759,1740,19,MQ,4309,N636MQ,JFK,IND,99,665,15,15,2013-06-08T19:00:00Z
2013,5,23,2113,2028,45,2359,2336,23,UA,1241,N38417,EWR,TPA,140,997,20,28,2013-05-24T00:00:00Z
2013,10,16,1350,1400,-10,1559,1609,-10,EV,4091,N14904,EWR,IND,108,645,14,0,2013-10-16T18:00:00Z
2013,11,27,1612,1610,2,1858,1925,-27,UA,375,N497UA,EWR,SEA,324,2402,16,10,2013-11-27T21:00:00Z
2013,6,25,2115,1930,105,2249,2112,97,9E,3385,N912XJ,JFK,BOS,40,187,19,30,2013-06-25T23:00:00Z
2013,4,5,1706,1710,-4,2002,2020,-18,UA,1259,N39726,LGA,IAH,187,1416,17,10,2013-04-05T21:00:00Z
2013,5,5,756,801,-5,909,927,-18,EV,4422,N34110,EWR,PIT,50,319,8,1,2013-05-05T12:00:00Z
2013,12,2,1707,1705,2,2014,2015,-1,AA,67,N3GHAA,JFK,SAN,347,2446,17,5,2013-12-02T22:00:00Z
2013,12,16,1801,1755,6,2051,2049,2,B6,299,N630JB,LGA,MCO,153,950,17,55,2013-12-16T22:00:00Z
2013,10,10,1607,1535,32,1838,1840,-2,B6,83,N593JB,JFK,MCO,132,944,15,35,2013-10-10T19:00:00Z
2013,11,17,759,800,-1,1212,1255,-43,AA,936,N5FFAA,JFK,STT,175,1623,8,0,2013-11-17T13:00:00Z
2013,5,24,1918,1840,38,2151,2132,19,DL,1629,N3749D,JFK,LAS,287,2248,18,40,2013-05-24T22:00:00Z
2013,9,1,1430,1430,0,1535,1557,-22,EV,5713,N909EV,LGA,IAD,48,229,14,30,2013-09-01T18:00:00Z
2013,1,19,2001,2000,1,2202,2222,-20,9E,3439,N908XJ,JFK,CVG,103,589,20,0,2013-01-20T01:00:00Z
2013,9,13,713,720,-7,936,1025,-49,AS,15,N593AS,EWR,SEA,303,2402,7,20,2013-09-13T11:00:00Z
2013,1,27,1859,1906,-7,2056,2115,-19,EV,4627,N13970,EWR,CLT,83,529,19,6,2013-01-28T00:00:00Z
2013,8,10,532,535,-3,748,803,-15,UA,1591,N37281,EWR,IAH,178,1400,5,35,2013-08-10T09:00:00Z
2013,8,29,1037,1017,20,1140,1124,16,B6,518,N368JB,JFK,BOS,38,187,10,17,2013-08-29T14:00:00Z
2013,1,10,827,835,-8,1200,1215,-15,UA,1480,N33294,EWR,SFO,373,2565,8,35,2013-01-10T13:00:00Z
2013,10,8,624,630,-6,755,808,-13,EV,4424,N24103,EWR,RDU,66,416,6,30,2013-10-08T10:00:00Z
2013,3,2,804,805,-1,1121,1104,17,DL,2395,N369NW,LGA,PBI,174,1035,8,5,2013-03-02T13:00:00Z
2013,12,26,2104,2040,24,2212,2220,-8,WN,1118,N795SW,LGA,MDW,113,725,20,40,2013-12-27T01:00:00Z
2013,6,25,623,611,12,1010,954,16,B6,1403,N775JB,JFK,SJU,206,1598,6,11,2013-06-25T10:00:00Z
2013,8,12,629,634,-5,817,826,-9,US,745,N161UW,EWR,CLT,85,529,6,34,2013-08-12T10:00:00Z
2013,3,28,1153,1200,-7,1426,1438,-12,DL,1947,N550NW,LGA,ATL,106,762,12,0,2013-03-28T16:00:00Z
2013,10,8,1736,1720,16,2037,2010,27,UA,598,N482UA,EWR,IAH,203,1400,17,20,2013-10-08T21:00:00Z
2013,4,9,822,829,-7,1117,1156,-39,UA,397,N505UA,JFK,SFO,329,2586,8,29,2013-04-09T12:00:00Z
2013,10,21,851,852,-1,1141,1208,-27,UA,434,N801UA,EWR,SNA,325,2434,8,52,2013-10-21T12:00:00Z
2013,11,26,916,853,23,1205,1209,-4,UA,1711,N38446,EWR,IAH,210,1400,8,53,2013-11-26T13:00:00Z
2013,12,6,NA,1951,NA,NA,2059,NA,EV,4312,N14974,EWR,DCA,NA,199,19,51,2013-12-07T00:00:00Z
2013,8,9,1656,1655,1,2010,2005,5,VX,413,N642VA,JFK,LAX,328,2475,16,55,2013-08-09T20:00:00Z
2013,1,6,847,850,-3,1041,1035,6,MQ,4558,N725MQ,LGA,CLE,82,419,8,50,2013-01-06T13:00:00Z
2013,2,8,552,605,-13,755,805,-10,MQ,4401,N713MQ,LGA,DTW,99,502,6,5,2013-02-08T11:00:00Z
2013,7,18,951,900,51,1507,1305,122,AA,1357,N5EWAA,JFK,SJU,268,1598,9,0,2013-07-18T13:00:00Z
2013,11,16,700,704,-4,914,925,-11,EV,3846,N14905,EWR,IND,110,645,7,4,2013-11-16T12:00:00Z
2013,8,28,NA,1700,NA,NA,1923,NA,9E,3377,NA,JFK,CVG,NA,589,17,0,2013-08-28T21:00:00Z
2013,10,4,2003,2003,0,2307,2237,30,EV,4204,N16149,EWR,OKC,198,1325,20,3,2013-10-05T00:00:00Z
2013,10,28,1259,1259,0,1546,1555,-9,UA,1280,N27722,LGA,IAH,199,1416,12,59,2013-10-28T16:00:00Z
2013,6,6,1727,1730,-3,1856,1858,-2,B6,1307,N216JB,JFK,IAD,45,228,17,30,2013-06-06T21:00:00Z
2013,5,2,725,630,55,848,800,48,B6,905,N292JB,JFK,ORD,111,740,6,30,2013-05-02T10:00:00Z
2013,4,2,841,835,6,1155,1135,20,AA,717,N3BXAA,LGA,DFW,225,1389,8,35,2013-04-02T12:00:00Z
2013,3,28,1559,1557,2,1740,1754,-14,9E,3523,N916XJ,JFK,ORD,113,740,15,57,2013-03-28T19:00:00Z
2013,11,8,1227,1230,-3,1517,1516,1,B6,127,N579JB,EWR,MCO,141,937,12,30,2013-11-08T17:00:00Z
2013,9,23,1813,1730,43,2047,2017,30,B6,327,N709JB,EWR,MCO,122,937,17,30,2013-09-23T21:00:00Z
2013,10,23,1354,1359,-5,1555,1602,-7,EV,4193,N12201,EWR,MSP,151,1008,13,59,2013-10-23T17:00:00Z
2013,10,28,2056,2106,-10,2150,2213,-23,B6,2680,N265JB,EWR,BOS,35,200,21,6,2013-10-29T01:00:00Z
2013,10,31,1041,1029,12,1353,1325,28,UA,1259,N14704,LGA,IAH,219,1416,10,29,2013-10-31T14:00:00Z
2013,9,9,1516,1505,11,1804,1830,-26,AA,145,N5FTAA,JFK,MIA,137,1089,15,5,2013-09-09T19:00:00Z
2013,1,16,959,810,109,1247,1007,160,EV,4537,N17159,EWR,MEM,175,946,8,10,2013-01-16T13:00:00Z
2013,4,9,1833,1800,33,2022,1937,45,UA,1199,N87513,LGA,ORD,117,733,18,0,2013-04-09T22:00:00Z
2013,2,11,2203,2040,83,113,2358,75,B6,165,N586JB,JFK,PDX,327,2454,20,40,2013-02-12T01:00:00Z
2013,6,12,2108,2055,13,42,2358,44,UA,1224,N33289,EWR,LAX,312,2454,20,55,2013-06-13T00:00:00Z
2013,7,13,1823,1810,13,2053,2035,18,WN,3327,N724SW,LGA,DEN,231,1620,18,10,2013-07-13T22:00:00Z
2013,6,19,603,610,-7,941,924,17,UA,303,N555UA,JFK,SFO,360,2586,6,10,2013-06-19T10:00:00Z
2013,7,15,1607,1604,3,1814,1819,-5,EV,4294,N12540,EWR,SAV,98,708,16,4,2013-07-15T20:00:00Z
2013,4,8,1043,1030,13,1358,1405,-7,VX,187,N852VA,EWR,SFO,357,2565,10,30,2013-04-08T14:00:00Z
2013,9,21,1200,1200,0,1539,1451,48,DL,863,N197DN,JFK,LAX,326,2475,12,0,2013-09-21T16:00:00Z
2013,7,5,638,640,-2,1028,1040,-12,AA,413,N3CDAA,JFK,SJU,202,1598,6,40,2013-07-05T10:00:00Z
2013,9,4,1924,1930,-6,2204,2231,-27,DL,1435,N343NB,LGA,TPA,139,1010,19,30,2013-09-04T23:00:00Z
2013,9,22,1936,1939,-3,2224,2245,-21,UA,1100,N24706,EWR,SEA,320,2402,19,39,2013-09-22T23:00:00Z
2013,9,30,2131,2140,-9,2225,2255,-30,MQ,3621,N807MQ,JFK,DCA,36,213,21,40,2013-10-01T01:00:00Z
2013,10,16,1454,1445,9,1746,1750,-4,B6,1171,N565JB,LGA,FLL,141,1076,14,45,2013-10-16T18:00:00Z
2013,7,17,1204,1209,-5,1308,1316,-8,B6,1191,N187JB,JFK,ACK,41,199,12,9,2013-07-17T16:00:00Z
2013,12,5,1311,1156,75,1551,1425,86,UA,565,N829UA,EWR,DEN,257,1605,11,56,2013-12-05T16:00:00Z
2013,9,12,2028,1725,183,12,2037,215,UA,617,N544UA,EWR,SFO,353,2565,17,25,2013-09-12T21:00:00Z
2013,4,23,848,845,3,1107,1047,20,US,1429,N755US,LGA,CLT,90,544,8,45,2013-04-23T12:00:00Z
2013,6,19,1746,1710,36,2044,2000,44,WN,580,N454WN,EWR,HOU,194,1411,17,10,2013-06-19T21:00:00Z
2013,3,4,1429,1300,89,1715,1556,79,DL,1685,N919DL,LGA,MCO,134,950,13,0,2013-03-04T18:00:00Z
2013,8,25,1157,1200,-3,1407,1436,-29,DL,1947,N616DL,LGA,ATL,94,762,12,0,2013-08-25T16:00:00Z
2013,12,6,810,811,-1,1057,1106,-9,B6,1783,N794JB,JFK,MCO,142,944,8,11,2013-12-06T13:00:00Z
2013,11,16,1756,1800,-4,2024,2038,-14,DL,2147,N932DL,LGA,ATL,119,762,18,0,2013-11-16T23:00:00Z
2013,9,1,635,641,-6,741,810,-29,UA,1262,N36272,EWR,ORD,109,719,6,41,2013-09-01T10:00:00Z
2013,2,18,1449,1446,3,1551,1555,-4,UA,1177,N76265,EWR,BOS,42,200,14,46,2013-02-18T19:00:00Z
2013,12,22,2013,2000,13,2128,2119,9,US,2195,N951UW,LGA,DCA,54,214,20,0,2013-12-23T01:00:00Z
2013,9,29,1309,1259,10,1551,1533,18,DL,781,N977DL,LGA,ATL,108,762,12,59,2013-09-29T16:00:00Z
2013,2,2,745,745,0,1136,1125,11,AA,59,N353AA,JFK,SFO,390,2586,7,45,2013-02-02T12:00:00Z
2013,9,23,819,825,-6,1011,1022,-11,B6,219,N206JB,JFK,CLT,81,541,8,25,2013-09-23T12:00:00Z
2013,9,17,1943,1945,-2,2027,2106,-39,9E,3864,N8883E,JFK,PHL,27,94,19,45,2013-09-17T23:00:00Z
2013,6,13,1821,1800,21,2001,1947,14,UA,691,N804UA,LGA,ORD,109,733,18,0,2013-06-13T22:00:00Z
2013,7,12,1641,1645,-4,1742,1807,-25,EV,4511,N14543,EWR,ROC,40,246,16,45,2013-07-12T20:00:00Z
2013,12,25,2019,2033,-14,2140,2206,-26,FL,1159,N939AT,LGA,CAK,71,397,20,33,2013-12-26T01:00:00Z
2013,6,20,811,810,1,1020,1032,-12,DL,27,N608DA,JFK,ATL,99,760,8,10,2013-06-20T12:00:00Z
2013,12,17,652,600,52,1124,933,111,UA,303,N510UA,JFK,SFO,367,2586,6,0,2013-12-17T11:00:00Z
2013,11,26,1023,1030,-7,1145,1155,-10,MQ,3611,N506MQ,EWR,ORD,120,719,10,30,2013-11-26T15:00:00Z
2013,11,21,1322,1325,-3,1442,1448,-6,B6,2402,N184JB,JFK,BUF,57,301,13,25,2013-11-21T18:00:00Z
2013,5,20,818,820,-2,1059,1110,-11,DL,1959,N960DL,JFK,MCO,126,944,8,20,2013-05-20T12:00:00Z
2013,6,19,1326,1325,1,1558,1553,5,DL,2043,N314NB,JFK,ATL,114,760,13,25,2013-06-19T17:00:00Z
2013,3,20,735,736,-1,1103,1115,-12,B6,643,N821JB,JFK,SFO,368,2586,7,36,2013-03-20T11:00:00Z
2013,11,13,1523,1530,-7,1817,1845,-28,AA,133,N335AA,JFK,LAX,305,2475,15,30,2013-11-13T20:00:00Z
2013,4,21,1823,1830,-7,1957,2010,-13,MQ,4674,N515MQ,LGA,CLE,66,419,18,30,2013-04-21T22:00:00Z
2013,12,14,NA,1740,NA,NA,1956,NA,EV,3806,N13992,EWR,IND,NA,645,17,40,2013-12-14T22:00:00Z
2013,8,21,657,700,-3,929,951,-22,B6,23,N517JB,JFK,LAX,303,2475,7,0,2013-08-21T11:00:00Z
2013,3,28,758,800,-2,1113,1125,-12,UA,397,N560UA,JFK,SFO,355,2586,8,0,2013-03-28T12:00:00Z
2013,1,31,804,759,5,1026,1025,1,UA,429,N593UA,LGA,DEN,221,1620,7,59,2013-01-31T12:00:00Z
2013,4,10,1755,1530,145,2029,1803,146,9E,3579,N8980A,JFK,IND,103,665,15,30,2013-04-10T19:00:00Z
2013,2,4,800,810,-10,1241,1315,-34,AA,655,N5FMAA,JFK,STT,188,1623,8,10,2013-02-04T13:00:00Z
2013,4,3,752,749,3,1000,1020,-20,UA,495,N537UA,LGA,DEN,232,1620,7,49,2013-04-03T11:00:00Z
2013,4,12,2037,1739,178,2338,2030,188,B6,391,N526JB,LGA,MCO,150,950,17,39,2013-04-12T21:00:00Z
2013,6,9,1358,1359,-1,1554,1601,-7,EV,4687,N16546,EWR,CVG,94,569,13,59,2013-06-09T17:00:00Z
2013,8,10,1209,1200,9,1341,1340,1,EV,5680,N14543,EWR,CMH,75,463,12,0,2013-08-10T16:00:00Z
2013,2,22,NA,610,NA,NA,818,NA,EV,4963,N744EV,EWR,MSP,NA,1008,6,10,2013-02-22T11:00:00Z
2013,6,19,1933,1930,3,2048,2112,-24,9E,3385,N909XJ,JFK,BOS,35,187,19,30,2013-06-19T23:00:00Z
2013,5,22,1518,1518,0,1725,1738,-13,UA,296,N559UA,LGA,DEN,213,1620,15,18,2013-05-22T19:00:00Z
2013,10,20,832,845,-13,1121,1146,-25,UA,207,N415UA,LGA,IAH,197,1416,8,45,2013-10-20T12:00:00Z
2013,5,6,1717,1720,-3,2014,2025,-11,AA,695,N3DFAA,JFK,AUS,197,1521,17,20,2013-05-06T21:00:00Z
2013,3,6,1056,1100,-4,1158,1215,-17,MQ,3792,N530MQ,JFK,DCA,45,213,11,0,2013-03-06T16:00:00Z
